Frame,Left_Position_Raw,Right_Position_Raw,Left_Position_Filtered,Right_Position_Filtered,Left_Velocity,Right_Velocity,Left_Acceleration,Right_Acceleration
3023,2.1003254198583825,-9.59303364979865,-0.556200902771176,-0.5027017740344242,0.004583126383214453,0.003993485298620314,0.0004529983793155612,0.0004771487236435723
3024,2.1054667429921787,-9.587452215802546,-0.5513527325580257,-0.49845741103720365,0.004848170213150205,0.00424436299722053,0.0002650438299357516,0.0002508776986002159
3025,2.107895004550525,-9.584619924723425,-0.5464770500979572,-0.49422898666455684,0.004875682460068531,0.004228424372646811,2.7512246918326433e-05,-1.5938624573719196e-05
3026,2.109433126984248,-9.582054884087169,-0.5417633341884112,-0.490224539412378,0.004713715909546057,0.0040044472521788554,-0.00016196655052247433,-0.00022397712046795526
3027,2.1104306881340222,-9.582010057789573,-0.5372802981914931,-0.4865223255320059,0.004483035996918017,0.0037022138803720628,-0.0002306799126280401,-0.00030223337180679266
3028,2.111036045130777,-9.581463840101021,-0.5329609002954038,-0.4830592674026741,0.004319397896089372,0.003463058129331842,-0.00016363810082864472,-0.0002391557510402209
3029,2.1132750093051533,-9.579577798336677,-0.5286511520057929,-0.4796825349363325,0.0043097482896108374,0.00337673246634157,-9.649606478534523e-06,-8.6325662990272e-05
3030,2.113841143930711,-9.578078579413985,-0.5241996119337132,-0.4762392006482541,0.004451540072079707,0.0034433342880784146,0.0001417917824688697,6.66018217368447e-05
3031,2.1160869208912167,-9.576439883121918,-0.5195462406683279,-0.4726623027718207,0.004653371265385342,0.0035768978764333936,0.00020183119330563493,0.00013356358835497906
3032,2.120085649637516,-9.572999731659799,-0.5147699945909223,-0.4690144241039397,0.004776246077405566,0.0036478786678810216,0.00012287481202022388,7.098079144762792e-05
3033,2.122406437530175,-9.571083709757422,-0.5100731740547418,-0.4654699658246617,0.004696820536180479,0.003544458279277962,-7.94255412250866e-05,-0.00010342038860305935
3034,2.122757709741679,-9.570622134526813,-0.5057082262857027,-0.462244838873743,0.004364947769039174,0.0032251269509186997,-0.00033187276714130576,-0.0003193313283592625
3035,2.1233033749963157,-9.570675265552472,-0.501877196233943,-0.45950484760401594,0.003831030051759665,0.002739991269727071,-0.0005339177172795084,-0.00048513568119162853
3036,2.1232522188950615,-9.570353158454452,-0.4986452950665663,-0.45729225682031166,0.003231901167376705,0.0022125907837042824,-0.0005991288843829601,-0.0005274004860227888
3037,2.126273833465111,-9.568295975523805,-0.4959042028954014,-0.4555013338257475,0.002741092171164916,0.0017909229945641814,-0.000490808996211789,-0.00042166778914010106
3038,2.1254041826281282,-9.568882084254845,-0.4934007957777723,-0.45391254477564635,0.002503407117629086,0.0015887890501011248,-0.00023768505353582992,-0.00020213394446305655
3039,2.123315311419454,-9.571206574895252,-0.49082116834739725,-0.45227068247218877,0.002579627430375042,0.0016418623034575863,7.622031274595598e-05,5.3073253356461514e-05
3040,2.123139675460381,-9.571709656897719,-0.48789814020444483,-0.4503744689599352,0.002923028142952422,0.0018962135122535528,0.0003434007125773797,0.0002543512087959665
3041,2.124962536043612,-9.569971278114139,-0.48450122307635124,-0.44814117938286074,0.0033969171280935906,0.002233289577074471,0.00047388898514116873,0.0003370760648209181
3042,2.1263812608534347,-9.568701104720754,-0.48067495681121225,-0.44562108997136396,0.003826266265138989,0.0025200894114967842,0.00042934913704539834,0.00028679983442231327
3043,2.128633822168859,-9.567542166988783,-0.47661202070741426,-0.44295828119549235,0.004062936103797987,0.0026628087758716057,0.00023666983865899827,0.00014271936437482147
3044,2.1303492429491078,-9.56588012358327,-0.4725734634776645,-0.4403172157834093,0.004038557229749773,0.0026410654120830324,-2.437887404821426e-05,-2.1743363788573333e-05
3045,2.1295085849326525,-9.567510619862666,-0.4687892197899724,-0.437808660386783,0.0037842436876920904,0.0025085553966263108,-0.00025431354205768253,-0.00013251001545672159
3046,2.1300798232384635,-9.567311374720344,-0.4653792364556028,-0.4354478808323858,0.003409983334369593,0.00236077955439723,-0.0003742603533224975,-0.0001477758422290809
3047,2.1340904157666527,-9.56576555655601,-0.4623260891645834,-0.43316310118539036,0.003053147291019409,0.0022847796469954162,-0.0003568360433501838,-7.599990740181362e-05
3048,2.1313092630504125,-9.564618221633408,-0.45950781305888966,-0.43084957206906593,0.00281827610569374,0.002313529116324431,-0.00023487118532566909,2.8749469329014676e-05
3049,2.1314763712228073,-9.56437414214889,-0.456773869717957,-0.4284438624800362,0.002733943340932632,0.0024057095890297475,-8.433276476110807e-05,9.21804727053166e-05
3050,2.1322965648898142,-9.563431029011307,-0.4540284491111574,-0.4259828294347608,0.002745420606799609,0.002461033045275396,1.147726586697706e-05,5.5323456245648384e-05
3051,2.1313075578647926,-9.565646008271328,-0.45128189100389604,-0.4236166693227212,0.0027465581072613765,0.002366160112039606,1.1375004617675266e-06,-9.487293323579005e-05
3052,2.1311489755856625,-9.564297763462708,-0.44864520748857417,-0.4215643678827553,0.0026366835153218693,0.0020523014399658757,-0.00010987459193950722,-0.0003138586720737302
3053,2.1315496941849577,-9.564362519307554,-0.4462692953999806,-0.4200259671998135,0.002375912088593557,0.0015384006829418095,-0.00026077142672831233,-0.0005139007570240661
3054,2.132729681359165,-9.563552239267368,-0.4442580233148572,-0.4190886640509617,0.0020112720851234167,0.0009373031488518202,-0.00036464000347014025,-0.0006010975340899893
3055,2.132883147766175,-9.563592089195694,-0.44259966527069355,-0.41867180103020457,0.0016583580441636436,0.0004168630207571078,-0.0003529140409597731,-0.0005204401280947124
3056,2.133258287743296,-9.562755238739637,-0.4411551414568621,-0.41854291513631214,0.0014445238138314775,0.00012888589389242755,-0.00021383423033216609,-0.00028797712686468024
3057,2.124962536043612,-9.573509449618392,-0.43971485993256204,-0.4184059206796247,0.0014402815243000355,0.00013699445668746701,-4.242289531442012e-06,8.108562795039465e-06
3058,2.1264938038156367,-9.572398694186505,-0.4381002214517263,-0.41802610659435213,0.0016146384808357617,0.0003798140852725451,0.00017435695653572614,0.0002428196285850781
3059,2.1247152820539394,-9.574186857437152,-0.43625908489244114,-0.4173332764811723,0.0018411365592851392,0.000692830113179832,0.00022649807844937753,0.0003130160279072869
3060,2.1256684883783152,-9.573081087397469,-0.4343021872907931,-0.4164486500162631,0.001956897601648022,0.0008846264649092217,0.00011576104236288298,0.0001917963517293897
3061,2.1257793262466196,-9.573393227417176,-0.432453664306081,-0.4156148247015772,0.0018485229847121087,0.0008338253146858987,-0.00010837461693591344,-5.080115022332299e-05
3062,2.1271093794244584,-9.572378770255947,-0.4309323639006142,-0.415056962294875,0.00152130040546683,0.000557862406702192,-0.00032722257924527876,-0.0002759629079837067
3063,2.12627212826835,-9.573316852784508,-0.4298200722076003,-0.41484308323217145,0.001112291693013856,0.00021387906270353696,-0.000409008712452974,-0.00034398334399865504
3064,2.1207131668155443,-9.578878828592751,-0.42898685795432673,-0.41481976371777185,0.0008332142532735953,2.3319514399600116e-05,-0.00027907743974026067,-0.00019055954830393684
3065,2.1178398842643524,-9.58214121618251,-0.4281227243759393,-0.41466874407175086,0.0008641335783874382,0.00015101964602098894,3.091932511384288e-05,0.00012770013162138882
3066,2.119125615578835,-9.581178278785933,-0.4268758231992362,-0.4140714758955465,0.0012469011767030636,0.0005972681762043686,0.00038276759831562535,0.0004462485301833796
3067,2.1192211074745866,-9.581302796860312,-0.4250418303850246,-0.41290866171671636,0.001833992814211649,0.0011628141788301294,0.0005870916375085855,0.0005655460026257608
3068,2.1189175796223108,-9.580818005976177,-0.4227123536807881,-0.41138931175598653,0.0023294767042364994,0.0015193499607298322,0.0004954838900248504,0.0003565357818997028
3069,2.115159281082164,-9.585612726158793,-0.42029128983833464,-0.4100172413058488,0.0024210638424534414,0.001372070450137708,9.158713821694198e-05,-0.0001472795105921243
3070,2.116690568259117,-9.584799227084796,-0.4183309276299368,-0.4093618088881687,0.001960362208397848,0.0006554324176801241,-0.0004607016340555936,-0.0007166380324575838
3071,2.1156725525106985,-9.585828551788943,-0.4172114140659198,-0.40968397470627055,0.0011195135640170162,-0.0003221658181018494,-0.0008408486443808316,-0.0009775982357819735
3072,2.115706656912519,-9.585619366951507,-0.41676202584453337,-0.4105456119149821,0.0004493882213864042,-0.0008616372087115742,-0.000670125342630612,-0.0005394713906097248
3073,2.1147312704285675,-9.587033849874473,-0.4159701648276519,-0.4105658596659134,0.0007918610168814455,-2.0247750931290387e-05,0.0003424727954950413,0.0008413894577802838
3074,2.1156333324467504,-9.58639799809503,-0.41292052660921175,-0.4074622786288591,0.003049638218440176,0.003103581037054326,0.0022577772015587305,0.0031238287879856164
3075,2.115769750051933,-9.585853454728598,-0.40504590236921023,-0.39842857793079006,0.007874624240001515,0.009033700698069025,0.004824986021561339,0.005930119661014699
3076,2.1370795895337826,-9.560472143635563,-0.3896681861721524,-0.3807816038645531,0.015377716197057856,0.017646974066236942,0.00750309195705634,0.008613273368167917
3077,2.1535769588346083,-9.541307881178438,-0.36469801343130065,-0.3527017346131769,0.024970172740851726,0.028079869251376233,0.00959245654379387,0.01043289518513929
3078,2.1818833939412996,-9.509490549044857,-0.3292860903761362,-0.31383667480963917,0.03541192305516444,0.038865059803537716,0.010441750314312714,0.010785190552161483
3079,2.2251926789123013,-9.457350681425748,-0.2842118085601888,-0.26556463922586354,0.045074281815947415,0.04827203558377563,0.009662358760782974,0.009406975780237914
3080,2.286862362049662,-9.39431721036774,-0.2318647457643449,-0.21081453006949877,0.05234706279584389,0.054750109156364773,0.007272780979896476,0.006478073572589144
3081,2.3333668609426694,-9.34665130897011,-0.1758017553102651,-0.1534830978223082,0.05606299045407981,0.05733143224719056,0.003715927658235918,0.002581323090825788
3082,2.384039434828316,-9.296760595413202,-0.12000189900251997,-0.0976200273335217,0.05579985630774513,0.05586307048878651,-0.0002631341463346787,-0.0014683617584040493
3083,2.444849772520755,-9.237548366173678,-0.06804130502987171,-0.04662280818919779,0.05196059397264825,0.0509972191443239,-0.003839262335096877,-0.004865851344462609
3084,2.484529662791644,-9.197956541649095,-0.022431699529317638,-0.002668968389430975,0.045609605500554075,0.04395383979976682,-0.006350988472094178,-0.007043379344557087
3085,2.5122893422765817,-9.17094909000821,0.015698306911594823,0.033478082506120395,0.03813000644091246,0.03614705089555137,-0.0074795990596416145,-0.007806788904215448
3086,2.5445111091300725,-9.139992796705172,0.04652498282538434,0.06228446656724519,0.030826675913789514,0.028806384061124797,-0.007303330527122946,-0.007340666834426572
3087,2.5625308748695566,-9.122556707350702,0.0711354768456983,0.08499777458124949,0.02461049402031397,0.0227133080140043,-0.006216181893475545,-0.006093076047120498
3088,2.5832340628796437,-9.10298464395884,0.09099287849200713,0.10311743143218251,0.019857401646308823,0.018119656850933016,-0.004753092374005147,-0.004593651163071283
3089,2.5992283431449716,-9.089224485207414,0.10745452837015207,0.11795946786490934,0.01646164987814494,0.01484203643272683,-0.003395751768163882,-0.003277620418206187
3090,2.612044264425001,-9.076155933820694,0.12148320488116753,0.13042466581325177,0.014028676511015456,0.01246519794834243,-0.0024329733671294845,-0.0023768384843844
3091,2.6273886046274777,-9.061977418259218,0.13359329718622828,0.14098542962500335,0.012110092305060757,0.010560763811751583,-0.0019185842059546987,-0.0019044341365908463
3092,2.6284825454326843,-9.064893138708943,0.14397899494284938,0.14982703052850838,0.010385697756621098,0.008841600903505026,-0.001724394548439659,-0.0017191629082465576
3093,2.6358810791236182,-9.057957609549986,0.15271698720018523,0.15704136754100023,0.008737992257335847,0.007214337012491856,-0.0016477054992852513,-0.0016272638910131698
3094,2.637791188353847,-9.055747842099525,0.15993680543638678,0.16278157270185056,0.007219818236201547,0.005740205160850331,-0.0015181740211342998,-0.0014741318516415247
3095,2.642292956917202,-9.050132545928292,0.1658958058578266,0.16732799723146716,0.0059590004214398196,0.004546424529616594,-0.0012608178147617277,-0.0011937806312337373
3096,2.6463670122877647,-9.047173287571471,0.1709542986899375,0.1710650214967544,0.005058492832110906,0.003737024265287242,-0.0009005075893289138,-0.0008094002643293519
3097,2.651454858132031,-9.043096525554658,0.17549068119145447,0.17440251012059307,0.004536382501516972,0.0033374886238386747,-0.0005221103305939334,-0.00039953564144856735
3098,2.6529525783942933,-9.044995029160257,0.17981099139486717,0.17768681222344296,0.004320310203412697,0.0032843021028498842,-0.00021607229810427508,-5.318652098879051e-05
3099,2.652855456712528,-9.043679401598995,0.18409390228911743,0.1811375612128534,0.004282910894250258,0.003450748989410446,-3.7399309162439165e-05,0.00016644688656056172
3100,2.6581255638036856,-9.039502636709383,0.18838493106283274,0.18482808515987137,0.004291028773715316,0.003690523947017965,8.117879465058264e-06,0.0002397749576075192
3101,2.659572151770294,-9.037589086461228,0.1926290495591668,0.18870856630098146,0.004244118496334048,0.003880481141110087,-4.691027738126796e-05,0.00018995719409212186
3102,2.658595833055411,-9.037762289409327,0.19671932468875142,0.19265776989805947,0.004090275129584625,0.00394920359707801,-0.00015384336674942323,6.872245596792337e-05
3103,2.660059458613475,-9.034992687691956,0.20054164162410817,0.19654280448886194,0.0038223169353567565,0.003885034590802472,-0.0002679581942278686,-6.416900627553845e-05
3104,2.6638556679626864,-9.029798112423029,0.20400573047102893,0.20026647482545332,0.00346408884692076,0.003723670336591378,-0.00035822808843599674,-0.0001613642542110938
3105,2.6665818361821128,-9.028187580486406,0.20706248884311126,0.20378735836006295,0.00305675837208233,0.0035208835346096368,-0.0004073304748384299,-0.00020278680198174137
3106,2.664000495953035,-9.027962737758253,0.20971183505045352,0.20710760706671466,0.0026493462073422513,0.0033202487066517072,-0.0004074121647400786,-0.00020063482795792953
3107,2.6643906794280894,-9.02869222647759,0.21200392167810442,0.2102355482529022,0.002292086627650902,0.003127941186187533,-0.00035725957969134914,-0.00019230752046417443
3108,2.6673076764342993,-9.02395882475014,0.21403304672000426,0.21314079596918187,0.0020291250418998374,0.002905247716279674,-0.00026296158575106476,-0.00022269346990785865
3109,2.665663459612139,-9.024969804517974,0.21592210463105693,0.21572434047945868,0.0018890579110526773,0.002583544510276814,-0.00014006713084716016,-0.0003217032060028602
3110,2.6639851612262575,-9.024804916935972,0.21779778057630023,0.21782182034811146,0.0018756759452432936,0.002097479868652774,-1.3381965809383667e-05,-0.00048606464162403995
3111,2.6651948996095585,-9.023339242915842,0.2197616254905499,0.21924531120827478,0.0019638449142496683,0.001423490860163329,8.816896900637472e-05,-0.0006739890084894451
3112,2.6652732769439287,-9.021485481333444,0.22186630531515808,0.21985209964228405,0.0021046798246081855,0.00060678843400927,0.00014083491035851714,-0.000816702426154059
3113,2.66323205528572,-9.03195490359611,0.22410649242212616,0.21961520863928927,0.002240187106968078,-0.00023689100299478794,0.0001355072823598924,-0.0008436794370040579
3114,2.6679125426566705,-9.027959406752764,0.22642909026627847,0.21866641043599727,0.002322597844152313,-0.000948798203291995,8.24107371842353e-05,-0.0007119072002972071
3115,2.667961954237278,-9.029548289383927,0.22875975164051185,0.21729085011336147,0.002330661374233378,-0.0013755603226358049,8.063530081064973e-06,-0.0004267621193438098
3116,2.6668476369372525,-9.031113841382131,0.23103582235279227,0.21587062141114438,0.0022760707122804202,-0.0014202287022170856,-5.459066195295792e-05,-4.466837958128078e-05
3117,2.664107839029781,-9.044597011203862,0.23323332648089593,0.21479538220774388,0.0021975041281036556,-0.0010752392034004965,-7.856658417676465e-05,0.00034498949881658914
3118,2.6675138421713016,-9.041914114066797,0.23537839785569345,0.21437208818333858,0.0021450713747975247,-0.00042329402440530184,-5.243275330613084e-05,0.0006519451789951947
3119,2.6689263311876945,-9.039709145703348,0.23753990085748214,0.21476606636657913,0.0021615030017886894,0.0003939781832405509,1.6431626991164627e-05,0.0008172722076458527
3120,2.668220939008605,-9.039622545186324,0.23980675771087828,0.21599108495687677,0.002266856853396143,0.0012250185902976385,0.0001053538516074537,0.0008310404070570876
3121,2.6672003339157695,-9.041291263202286,0.2422581166443639,0.21794365627888643,0.002451358933485609,0.0019525713220096552,0.0001845020800894659,0.0007275527317120167
3122,2.669139311758971,-9.036786355238561,0.2449359109744892,0.22045817162001993,0.0026777943301252993,0.0025145153411335053,0.00022643539663969037,0.0005619440191238501
3123,2.671483797007649,-9.038538369804566,0.24782790438191893,0.22335454080318906,0.002891993407429738,0.0028963691831691285,0.00021419907730443888,0.0003818538420356232
3124,2.6719336100145683,-9.03909128341085,0.2508659687384267,0.22646086494628628,0.0030380643565077747,0.003106324143097222,0.00014607094907803653,0.00020995495992809365
3125,2.6713491938089384,-9.038073721214305,0.25394014266634424,0.22961297949980156,0.003074173927917534,0.003152114553515273,3.6109571409759234e-05,4.579041041805065e-05
3126,2.675397499889104,-9.033215656830512,0.2569248588369251,0.2326481644009951,0.002984716170580881,0.003035184901193533,-8.945775733665284e-05,-0.00011692965232174002
3127,2.6747551568103067,-9.03250617194756,0.25971033627867995,0.23541231128592988,0.0027854774417548356,0.0027641468849347872,-0.00019923872882604554,-0.0002710380162587456
3128,2.673683447629389,-9.032236367104064,0.2622301901027387,0.23778742390150137,0.0025198538240587265,0.0023751126155714952,-0.0002656236176961091,-0.000389034269363292
3129,2.6788426282023168,-9.029396729904814,0.2644765182035874,0.2397277979118912,0.002246328100848738,0.0019403740103898226,-0.0002735257232099886,-0.0004347386051816726
3130,2.6770587288680696,-9.029345099723493,0.2664966365147088,0.24128094898884217,0.002020118311121366,0.001553151076950976,-0.00022620978972737182,-0.0003872229334388466
3131,2.6766106234434037,-9.033140711376234,0.26837114467027867,0.24257217397149944,0.0018745081555698873,0.0012912249826572686,-0.00014561015555147883,-0.0002619260942937074
3132,2.675000508092246,-9.032422898890811,0.2701797945192177,0.2437493795998078,0.0018086498489390257,0.0011772056283083643,-6.585830663086156e-05,-0.00011401935434890431
3133,2.6779975342274636,-9.031886619483545,0.27196718155041383,0.24490814067873465,0.0017873870311961304,0.0011587610789268454,-2.126281774289529e-05,-1.844454938151885e-05
3134,2.6771831078822093,-9.034075029144946,0.2737217986975265,0.24603241533605913,0.0017546171471126693,0.001124274657324481,-3.2769884083461154e-05,-3.448642160236437e-05
3135,2.6768389357539535,-9.034506379207434,0.2753779761173211,0.24698397016654142,0.0016561774197946244,0.0009515548304822874,-9.843972731804485e-05,-0.00017271982684219367
3136,2.6754128343310373,-9.035016003819194,0.2768416160539074,0.24755268127579513,0.0014636399365862696,0.0005687111092537167,-0.00019253748320835484,-0.0003828437212285707
3137,2.677852709538113,-9.033074093168487,0.2780307291117396,0.24755007680963853,0.0011891130578322029,-2.6044661566027028e-06,-0.00027452687875406667,-0.0005713155754103194
3138,2.676315861901743,-9.0323696041143,0.2789148928507231,0.2469050351981834,0.0008841637389834789,-0.0006450416114551216,-0.000304949318848724,-0.0006424371452985189
3139,2.6741656318010216,-9.04173924973684,0.27953720017889117,0.2457163808485382,0.0006223073281680924,-0.0011886543496452129,-0.00026185641081538646,-0.0005436127381900913
3140,2.672879238556519,-9.047246561860797,0.2800087318138254,0.2442355625087589,0.00047153163493424133,-0.001480818339779283,-0.0001507756932338511,-0.00029216399013407
3141,2.6732455627352616,-9.046362272421618,0.28047662253111616,0.24278504311032167,0.00046789071729075316,-0.0014505193984372389,-3.640917643488173e-06,3.0298941342044028e-05
3142,2.6711873291638164,-9.046545458914698,0.28107773251185897,0.24164820215188576,0.0006011099807428089,-0.001136840958435914,0.0001332192634520557,0.00031367844000132483
3143,2.66964705714313,-9.053234968784597,0.2818959608225652,0.24097929405303575,0.0008182283107062149,-0.0006689080988500073,0.00021711832996340608,0.0004679328595859067
3144,2.6694562267123905,-9.052981847722844,0.28293961527202455,0.24077138781816776,0.0010436544494593636,-0.00020790623486799387,0.00022542613875314865,0.0004610018639820135
3145,2.670999906889843,-9.05205928504739,0.2841466859760282,0.24089229460204614,0.0012070707040036655,0.00012090678387838283,0.00016341625454430186,0.0003288130187463767
3146,2.6702604402690415,-9.051626311762664,0.2854142489248456,0.24116753352808432,0.0012675629488174134,0.0002752389260381738,6.049224481374793e-05,0.00015433214215979096
3147,2.6693216230693473,-9.05728652253391,0.28663882026921106,0.2414701600267598,0.0012245713443654327,0.0003026264986754901,-4.299160445198069e-05,2.7387572637316282e-05
3148,2.668667346713576,-9.05856375050718,0.28775138814382917,0.2417777921888312,0.001112567874618109,0.0003076321620713862,-0.00011200346974732378,5.005663395896143e-06
3149,2.6686451967205924,-9.058443854655888,0.28873497705584034,0.24217539561945345,0.0009835889120111685,0.00039760343062225645,-0.00012897896260694042,8.997126855087023e-05
3150,2.667135587625692,-9.059008363590639,0.28962133445985605,0.24280823693993653,0.0008863574040157141,0.0006328413204830796,-9.723150799545444e-05,0.00023523788986082317
3151,2.6666942903617668,-9.059311432552542,0.290472089957857,0.24381045722434772,0.0008507554980009546,0.0010022202844111872,-3.560190601475943e-05,0.00036937896392810754
3152,2.666557982262573,-9.058770237619095,0.29135452101572556,0.24524231652459058,0.0008824310578685601,0.001431859300242866,3.167555986760551e-05,0.00042963901583167874
3153,2.667786457915746,-9.058448850317955,0.29232145069079174,0.24706185710161502,0.0009669296750661749,0.0018195405770244366,8.449861719761476e-05,0.0003876812767815707
3154,2.665782729374009,-9.0582889890629,0.29340034671253906,0.24913965113252398,0.001078896021747322,0.0020777940309089638,0.00011196634668114713,0.00025825345388452714
3155,2.6653738043799216,-9.058558754848306,0.2945915643443611,0.25130677437478577,0.0011912176318220613,0.002167123242261787,0.00011232161007473929,8.932921135282323e-05
3156,2.6653124656073706,-9.054925208844594,0.29587263521422236,0.2534137830354095,0.0012810708698612339,0.0021070086606237437,8.985323803917256e-05,-6.0114581638043285e-05
3157,2.6659480031486695,-9.05570787619844,0.297205422298276,0.25537637136235575,0.0013327870840536549,0.001962588326946235,5.1716214192421006e-05,-0.0001444203336775085
3158,2.665523743575974,-9.054825293617963,0.2985447301492273,0.2571912013955662,0.0013393078509512657,0.0018148300332104794,6.52076689761083e-06,-0.00014775829373575577
3159,2.665443662418992,-9.057075038016977,0.29984857978557095,0.25891899261882545,0.001303849636343668,0.001727791223259223,-3.545821460759768e-05,-8.703880995125646e-05
3160,2.665343134994411,-9.055461419612062,0.3010903257599332,0.2606452990740361,0.0012417459743622739,0.0017263064552106577,-6.210366198139416e-05,-1.4847680485652326e-06
3161,2.665365285106322,-9.053844456194867,0.30227095205211574,0.2624370505758913,0.0011806262921825184,0.0017917515018551766,-6.11196821797555e-05,6.544504664451889e-05
3162,2.665223865147337,-9.0521791851573,0.3034274230104287,0.2643123368009313,0.0011564709583129495,0.0018752862250400182,-2.4155333869568807e-05,8.353472318484156e-05
3163,2.665246015263541,-9.05380115934319,0.30463173471914096,0.2662333400495294,0.001204311708712269,0.0019210032485981188,4.7840750399319454e-05,4.571702355810059e-05
3164,2.665441958564475,-9.05307843343319,0.3059768149283606,0.26812191550056597,0.0013450802092196401,0.001888575451036545,0.0001407685005073711,-3.242779756157388e-05
3165,2.666377373984615,-9.05177618724843,0.3075498963858815,0.26988878160779556,0.0015730814575208862,0.0017668661072295921,0.00022800124830124613,-0.00012170934380695275
3166,2.6661081653209306,-9.05185112494447,0.30939998743005637,0.2714636608761121,0.0018500910441748841,0.0015748792683165647,0.0002770095866539979,-0.00019198683891302748
3167,2.665775913959668,-9.05213255734628,0.3115108200217319,0.27281543688446014,0.002110832591675549,0.0013517760083480157,0.0002607415475006647,-0.00022310325996854896
3168,2.667605849998565,-9.052140883741991,0.31379130524965854,0.27395677587823786,0.002280485227926621,0.0011413389937777185,0.00016965263625107196,-0.00021043701457029718
3169,2.669773141502351,-9.051711241219936,0.31609071147417067,0.2749340872022308,0.002299406224512135,0.0009773113239929243,1.892099658551416e-05,-0.00016402766978479422
3170,2.6705739469635357,-9.05334654177103,0.31823676829700426,0.2758087587291921,0.0021460568228335863,0.0008746715269613015,-0.0001533494016785486,-0.00010263979703162285
3171,2.6724907643047997,-9.052535554456465,0.32008536669107784,0.27663777888242985,0.0018485983940735862,0.0008290201532377695,-0.00029745842876000017,-4.565137372353201e-05
