frame,timestamp_ms,left_horizontal,left_vertical,right_horizontal,right_vertical
223,966.5170331161804,-3.2921445698218226,-8.237527343320274,-59.98754958549396,-6.998807980622688
224,970.8707134455326,-3.3033402409521444,-8.304084353391927,-59.99919298413052,-6.998543469453291
225,975.2243937748848,-3.3644509600059176,-8.243181453339316,-59.98916957564876,-6.900505000503415
226,979.578074104237,-3.4059992467483386,-8.300518782908073,-59.98947183030798,-6.957110713565654
227,983.9317544335892,-3.3212904198705497,-8.20345133931576,-59.97801062649895,-6.807439193628854
228,988.2854347629413,-3.303500177283622,-8.168925550011007,-59.97948505956385,-6.731169767741011
229,992.6391150922935,-3.3471044166929556,-8.198486570680114,-59.98059079818499,-6.741629485804595
230,996.9927954216457,-3.374045854505797,-8.269411777449372,-59.99249879508708,-6.845358052324
231,1001.3464757509979,-3.3623908550619253,-8.330520132445246,-59.998062526660966,-6.883717468004475
232,1005.7001560803501,-3.3394657221419846,-8.308964314910407,-59.996625152887006,-6.807621192016183
233,1010.0538364097023,-3.212723394915165,-8.153337663710964,-59.9488589083683,-6.618699467930062
234,1014.4075167390545,-3.277288748893123,-8.223128357116074,-59.94721839844155,-6.695815236519714
235,1018.7611970684067,-3.2788787850419006,-8.226514514207699,-59.92903408908895,-6.728323057552235
236,1023.1148773977588,-3.275792793109744,-8.301619680244334,-59.914281559691325,-6.908228519693892
237,1027.468557727111,-3.3178471970402614,-8.222388654907292,-59.93384917530846,-6.828417734136335
238,1031.822238056463,-3.348872964468755,-8.197335778793365,-59.94598494999352,-6.769051000320307
239,1036.175918385815,-3.45478591809026,-8.127832078197017,-59.95199034011359,-6.671133544352403
240,1040.5295987151671,-3.40330911035121,-8.17448296200648,-59.93024036150226,-6.746263393849575
241,1044.8832790445192,-3.371722402319358,-8.118161800841811,-59.93031619495098,-6.648601672355301
242,1049.2369593738713,-3.3302840798096294,-8.088802751465396,-59.92179224097017,-6.580496867211574
243,1053.5906397032234,-3.410579968877553,-8.072632887708568,-59.931020007605014,-6.562213177143691
244,1057.9443200325754,-3.387478388399093,-8.116665168676683,-59.915403516168574,-6.618202722944386
245,1062.2980003619275,-3.302295949521071,-8.013173264852261,-59.89716766390772,-6.458132990843414
246,1066.6516806912796,-3.2605224984916,-7.946239847286299,-59.88337067982587,-6.358419043325449
